date,text,views
2025-01-09 07:12:11+00:00,"Junior Lift Technician
#tana_engineering_plc
#engineering
#Addis_Ababa
Bachelor's Degree or Diploma in Electrical Engineering, Electricity, Electronics, or in a related field of study with relevant work experience
Quanitity Required: 5
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: January 18, 2025
How To Apply: Submit your non-returnable application and CV along with supporting documents in person to the office located at Akaki kality HR Office or via mail: P.O.Box 3046. For more information contact Tel. +251901993399/+251113720214

@hahujobs | @hahujobs_bot",
2025-01-09 06:46:21+00:00,"Junior Electrician
#amg_steel_factory
#engineering
#Gelan
TVET Level IV in Electricity or in a related field of study
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: January 17, 2025
How To Apply: Click the apply button below. For more information contact Tel. +251970718869/+251929932800

@hahujobs | @hahujobs_bot",
2025-01-09 06:37:41+00:00,"Athlete Service Professional
#ethiopian_football_federation
#natural_science
#Addis_Ababa
PhD, Master's or Bachelor's Degree in Sports Science, Health and Physical Education, Physical Education, Sports Management, Athletics or in a related field of study with relevant work experience
Experience: 0 years for Doctoral, 2 years for Master',s and 4 years for Bachelor's Degree
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #4_years
Salary: 16267.41
Deadline: January 15, 2025
How To Apply: Submit your original educational certificate along with a non-returnable photocopy, 8th grade ministry card and written work experience not past six months in person to the Federation Human Resources Office from 3:00 a.m. to 11:00 a.m located at Gurd Shola area. For further information contact Tel. +251116479731 or +251116450879 or email: eth@mf.worldathletics.org

@hahujobs | @hahujobs_bot",
2025-01-08 13:38:10+00:00,"LOD/LF ኦፕሬተር 
#steely_rmi_plc
#low_and_medium_skilled_worker
#Bishoftu
ቴክኒክ እና ሙያ ደረጃ 4/3 በጠቅላላ መካኒክ ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች
ዋና ሃላፊነቶች፡
- በብረት ማምረቻ ወይም በብረታ ብረት ማቀነባበሪያ ፋሲሊቲ ውስጥ LF እና LOD መሳሪያዎችን መስራት እና መቆጣጠር
- ማጣራት ሂደት የሙቀት መጠንን የመቆጣጠር፣ የቅይጥ ተጨማሪዎችን የማስተዳደር እና የቀለጠ ብረትን ጥራት ማረጋገጥ
Quanitity Required: 2
Minimum Years Of Experience: #0_years
Deadline: January 16, 2025
How To Apply: አመልካቾች በሃሁጆብስ ፕራይመሪ https://hahu.jobs/ ወይም በቴሌግራም ቦት https://t.me/hahujobs_bot የሃሁጆብስ ፕሮፋይላችሁን በማያያዝ መመዝገብ ትችላላችሁ።

@hahujobs | @hahujobs_bot",
2025-01-08 13:35:51+00:00,"Junior Accountant
#tana_engineering_plc
#finance
#Addis_Ababa
BA Degree in Accounting or in a related field of study
Quanitity Required: 2
Minimum Years Of Experience: #0_years
Deadline: January 17, 2025
How To Apply: Submit your application letter in person located at Akaki kality HR Office or via mail: P.O.Box 3046. For more information contact Tel. +251901993399/+251113720214

@hahujobs | @hahujobs_bot",
2025-01-08 13:33:01+00:00,"Junior Auto Mechanic
#tana_engineering_plc
#low_and_medium_skilled_worker
#Addis_Ababa
TVET or Diploma in Auto Mechanic or in a related field of study
Quanitity Required: 2
Minimum Years Of Experience: #0_years
Deadline: January 17, 2025
How To Apply: Submit your application letter in person located at Akaki kality HR Office or via mail: P.O.Box 3046. For more information contact Tel. +251901993399/+251113720214

@hahujobs | @hahujobs_bot",
2025-01-08 13:31:25+00:00,"ኢንቫይሮመንታል ና ሴፍቲ ኦፊሰር 
#steely_rmi_plc
#engineering
#Bishoftu
የመጀመሪያ ድግሪ በኢንደስትሪያል ወይም በተዛማጅ የትምህርት መስክ የተመረቀ/ች
ዋና ሃላፊነቶች:
- በኢንዱስትሪ ሁኔታዎች ውስጥ የስራ ቦታ ደህንነት እና የአካባቢ ጥበቃ ፖሊሲዎችን ማዘጋጀት፣ መተግበር እና መቆጣጠር
- የአደጋ ግምገማዎችን ማካሄድ፣ ከጤና፣ ከደህንነት እና ከአካባቢ ጥበቃ ደንቦች ጋር መከበራቸውን ማረጋገጥ፣ እና አደጋዎችን ለመቀነስ ምርጥ ተሞክሮዎችን ማስታወቅ
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: January 16, 2025
How To Apply: አመልካቾች በሃሁጆብስ ፕራይመሪ https://hahu.jobs/ ወይም በቴሌግራም ቦት https://t.me/hahujobs_bot የሃሁጆብስ ፕሮፋይላችሁን በማያያዝ መመዝገብ ትችላላችሁ።

@hahujobs | @hahujobs_bot",
2025-01-08 13:18:53+00:00,"ጀማሪ መካኒካል
#steely_rmi_plc
#low_and_medium_skilled_worker
#Bishoftu
ቴክኒክ እና ሙያ ደረጃ 4/3 በጠቅላላ መካኒክ ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች
ዋና ሃላፊነቶች፡
- የሜካኒካል ስርዓቶችን እና ማሽነሪዎችን ለመትከል እና ለመጠገን ይረዳል
- መሣሪያዎችን መፈተሽ ክፍሎችን መተካት እና በከፍተኛ ቴክኒሻኖች ወይም መሐንዲሶች መሪነት መሰረታዊ ጥገናዎችን የመሳሰሉ የተለመዱ ተግባራትን ማከናወን
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: January 16, 2025
How To Apply: አመልካቾች በሃሁጆብስ ፕራይመሪ https://hahu.jobs/ ወይም በቴሌግራም ቦት https://t.me/hahujobs_bot የሃሁጆብስ ፕሮፋይላችሁን በማያያዝ መመዝገብ ትችላላችሁ።

@hahujobs | @hahujobs_bot",
2025-01-08 13:12:11+00:00,"መካኒካል - IV
#steely_rmi_plc
#engineering
#Bishoftu
የመጀመሪያ ድግሪ በመካኒካል ኢንጅነር ወይም በተዛማጅ የትምህርት መስክ የተመረቀ/ች
ዋና ሃላፊነቶች፡
- በተለያዩ ኢንዱስትሪዎች ውስጥ ሜካኒካል ሲስተሞችን እና መሳሪያዎችን መንደፍ፣ ማዳበር እና መጠበቅ
- የፕሮጀክት መስፈርቶችን ይመረምራሉ
- የ CAD ሶፍትዌርን በመጠቀም ዝርዝር ንድፎችን ይፈጥራሉ እና የሜካኒካል ክፍሎችን ማምረት እና መጫንን ይቆጣጠራሉ
Quanitity Required: 2
Minimum Years Of Experience: #0_years
Deadline: January 16, 2025
How To Apply: አመልካቾች በሃሁጆብስ ፕራይመሪ https://hahu.jobs/ ወይም በቴሌግራም ቦት https://t.me/hahujobs_bot የሃሁጆብስ ፕሮፋይላችሁን በማያያዝ መመዝገብ ትችላላችሁ።

@hahujobs | @hahujobs_bot",
2025-01-08 12:53:21+00:00,"Junior Auto Electrician
#tana_engineering_plc
#engineering
#Addis_Ababa
TVET or Diploma in Auto Electricity or in a related field of study
Quanitity Required: 2
Minimum Years Of Experience: #0_years
Deadline: January 16, 2025
How To Apply: Submit your application letter in person located at Akaki kality HR Office or via mail: P.O.Box 3046. For more information contact Tel. +251901993399/+251113720214

@hahujobs | @hahujobs_bot",
2025-01-08 12:47:48+00:00,"ኤሌክትሪሽያን - IV
#steely_rmi_plc
#engineering
#Bishoftu
የመጀመሪያ ድግሪ በኤሌክትሪካል ኢንጅነር ወይም በተዛማጅ የትምህርት መስክ የተመረቀ/ች
ዋና ሃላፊነቶች፡
- የኤሌትሪክ ሲስተሞችን እና ክፍሎችን መትከል፣ መንከባከብ እና መጠገን
- ንድፎችን ማንበብ፣ የኤሌክትሪክ ችግሮችን መላ መፈለግ እና ሁሉም ስራዎች ከደህንነት ደንቦች እና የግንባታ ኮዶች ጋር የተጣጣሙ መሆናቸውን ማረጋገጥ
Quanitity Required: 4
Minimum Years Of Experience: #0_years
Deadline: January 16, 2025
How To Apply: አመልካቾች በሃሁጆብስ ፕራይመሪ https://hahu.jobs/ ወይም በቴሌግራም ቦት https://t.me/hahujobs_bot የሃሁጆብስ ፕሮፋይላችሁን በማያያዝ መመዝገብ ትችላላችሁ።

@hahujobs | @hahujobs_bot",
2025-01-08 12:17:07+00:00,"ጀማሪ መካኒክ
#steely_rmi_plc
#low_and_medium_skilled_worker
#Bishoftu
ቴክኒክና ሙያ ደረጃ 4/3 በጠቅላላ መካኒክ ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች
ዋና ሃላፊነቶች፡
- በማኑፋክቸሪንግ ወይም በማምረት ላይ የሚያገለግሉ ማሽነሪዎችን እና መሳሪያዎችን ጥገና ይደግፋል
- ከፍተኛ መካኒኮችን እንደ መፈተሽ፣ ቅባት መቀባት እና የሜካኒካል ክፍሎችን በመተካት ማሽነሪዎች በተቀላጠፈ እና ደህንነቱ በተጠበቀ ሁኔታ መስራታቸውን በማረጋገጥ ተግባራትን ያግዛሉ
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: January 16, 2025
How To Apply: አመልካቾች በሃሁጆብስ ፕራይመሪ https://hahu.jobs/ ወይም በቴሌግራም ቦት https://t.me/hahujobs_bot የሃሁጆብስ ፕሮፋይላችሁን በማያያዝ መመዝገብ ትችላላችሁ።

@hahujobs | @hahujobs_bot",
2025-01-08 11:14:51+00:00,"የዲጂታል ሚደያ ግራፊክስ ባለሙያ I
#fdre_government_communication_service
#creative_arts
#Addis_Ababa
የመጅመሪያ ድግሪ በህዝብ ግንኙነት፣በሚደ ቋንቋ የውጭ ቋንቋ ሊትረቸር፣ በጋዘጠኝነትና ኮሚንኬሽን በቋንቋ እና ስነ፟ጽሁፍ(በአማረኛ፣ በኦሮሚኛ፣ በትግሪኛ፣ በፈረንሳኛ፣በአረበኛ(፣ በፖለቲካ ሳይንስ፣ አለም አቀፍ ግኑኙነት ፎክለር፣ በኮምፒተር ሳይንስ፣ በኢንፎርሜዝን ሳይንስ፣ በሶፍትዋረ ዲቨሎፕመነት፣ በአርቴፊሻል ኢንተለጀንስ፣ በዳታቤዝ ዳታማይኒንግ፣በኮሚኡፕተር ሳይንስ፣ በፕሮግራሚንግ ላንጉዊጅ ኤንድ ሎጂክ ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Salary: 6940.00
Deadline: January 15, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በመያዝ 4 ኪሎ ፓርላማ መብራት ፊትለፊት ፣ አብርሆት ቤተ መጻሃፍት አጠገብ የመንግስት ኮሚንኪሻን አገለግሎት ህንጻ ግራውንድ ላይ በአካል በመቅረብ መመዝገብ ይችላሉ። ለበለጠ መረጃ +251111704106

@hahujobs | @hahujobs_bot",
2025-01-08 10:17:33+00:00,"Junior Sales and Marketing 
#anbessa_travel
#business
#Addis_Ababa
Bachelor's Degree in Business field of studies with an excellent knowledge of MS Office and relevant work experience.
Required Gender: Female
Duties & Responsibilites:
- Present, promote and sell products/services using solid arguments to existing and prospective customers
- Perform cost-benefit and needs analysis of existing/potential customers to meet their needs
- Establish, develop and maintain positive business and customer relationships
- Reach out to customer leads through cold calling
Required Skills:
- Familiarity with BRM and CRM practices along with ability to build productive business professional relationships
- Highly motivated and target driven with a proven track record in sales
- Excellent selling, negotiation and communication skills
- Prioritizing, time management and organizational skills
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: January 31, 2025
How To Apply: Submit your application letter, CV, and relevant credentials via email: anbessa.hcm@gmail.com
Note: Applicants must mention the position they are applying for in the subject line

@hahujobs | @hahujobs_bot",
2025-01-08 09:48:41+00:00,"የብዝሃነትና አንድነት ጥናት ጀማሪ ኤክስፐርት
#fdre_house_of_federation
#social_science
#Addis_Ababa
ማስተርስ ወይም የመጀመሪያ ድግሪ በፌዴራሊዝም፣ በህዝብ አስተዳደርና ፖሊሲ፣ በገቨርናንስ፣ በሕግ ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Salary: 8698.00
Deadline: January 10, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በመያዝ 4 ኪሎ በሚገኝው በፌድሬሽን ጽህፈት ቤት የሰው ሃብት ስራ አመራር ቢሮ በአካል በመቅረብ ወይም በፋክስ 011124230 መመዝገብ ይችላሉ።ለበለጠ መረጃ +251111242320 ይደውሉ።

@hahujobs | @hahujobs_bot",
2025-01-08 09:47:13+00:00,"Electrician
#nehco_trading_plc
#engineering
#Addis_Ababa
Bachelor's Degree or Diploma in Electricity, Electrical Engineering or in a related field of study with relevant work experience
Experience: 2 years for Diploma and 0 years for Bachelor's Degree
Duties & Responsibilites:
- Fit and repair electrical circuits and wiring systems
- Install and maintain electrical equipment and machinery
- Install wiring, lighting, outlets, and circuit breakers in residential, commercial, or industrial buildings.
- Diagnose and repair electrical issues such as power outages, faulty wiring, or malfunctioning equipment.
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: January 15, 2025
How To Apply: Please use Hahujobs Primary https://hahu.jobs/ or telegram bot to apply https://t.me/hahujobs_bot

@hahujobs | @hahujobs_bot",
2025-01-08 09:41:46+00:00,"Junior QA/QC Engineer
#ethiopian_engineering_corporation
#engineering
#Addis_Ababa
Bachelor's Degree in Civil Engineering or in a related field of study with a CGPA of 3.00 and above
Duties & Responsibilites:
- Inspect construction works and sample materials parts or products for defects and any deviations from specifications and provide inspection reports
Quanitity Required: 5
Minimum Years Of Experience: #0_years
Deadline: January 14, 2025
How To Apply: Submit your credentials via email: MarakiE@eeigconstruction.com
Note: Please make sure you apply with a proper CV along with the scanned copy of your educational documents.

@hahujobs | @hahujobs_bot",
2025-01-08 09:29:49+00:00,"ረዳት ጥራት ተቆጣጣሪ
#enrich_agro_industry_plc
#engineering
#Addis_Ababa
የመጀመርያ ዲግሪ በምግብ ቴክኖሎጂ፣ ምግብ ኢንጂነሪንግ፣ ምግብ ሳይንስ ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች አግባብ ከሆነ የስራ ልምድ ጋር
ዋና ሃላፊነቶች፡
- ምርቶች ወይም አገልግሎቶች የተቀመጡ የጥራት ደረጃዎችን ያሟላሉ
- ምርመራዎችን ማካሄድ፣ ምርቶችን መሞከር፣ ጉድለቶችን መለየት እና ውጤቶችን መመዝገብ
Quanitity Required: 2
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #1_years
Deadline: January 15, 2025
How To Apply: አመልካቾች የትምህርትና የስራ ልምድ ማስረጃዎቻችሁንና የማይመለስ ኮፒ በማያያዝ በአካል ድርጅቱ በሚገኝበት ለገጣፎ ናስ ፉድር ጀርባ በሚገኘው የድርጅቱ ማምረቻ ተቋም በመቅረብ ወይም በድርጅቱ ኢ-ሜይል አድራሻ: enrichagroindustryhr@gmail.com ማመልከት ይችላሉ።

@hahujobs | @hahujobs_bot",
