date,job_title,organization,experience,max_experience,quantity_required,salary,gender,deadline,how_to_apply,tags,category,raw_text
2025-01-10 09:18:21+00:00,#ministry_of_health,Ministry Of Health,0,0,1.0,16738.0,both,2025-01-18,In person,"#ministry_of_health, #health_care, #Addis_Ababa, #0_years",Healthcare,"#ministry_of_health
#health_care
#Addis_Ababa
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Salary: 16738.00
Deadline: January 18, 2025
@hahujobs | @hahujobs_bot"
2025-01-10 09:13:01+00:00,#ministry_of_health,Ministry Of Health,0,0,4.0,10600.0,both,2025-01-18,In person,"#ministry_of_health, #health_care, #Addis_Ababa, #0_years",Healthcare,"#ministry_of_health
#health_care
#Addis_Ababa
Quanitity Required: 4
Minimum Years Of Experience: #0_years
Salary: 10600.00
Deadline: January 18, 2025
@hahujobs | @hahujobs_bot"
2025-01-10 09:05:01+00:00,#ministry_of_health,Ministry Of Health,0,0,1.0,12765.0,both,2025-01-18,In person,"#ministry_of_health, #health_care, #Addis_Ababa, #0_years",Healthcare,"#ministry_of_health
#health_care
#Addis_Ababa
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Salary: 12765.00
Deadline: January 18, 2025
@hahujobs | @hahujobs_bot"
2025-01-10 06:41:41+00:00,Program Interns,Timran,0,0,1.0,,both,2025-01-16,Submit your application and CV along with supporting documents via email: info@timran.et,"#timran, #legal_services, #Addis_Ababa, #0_years",,"Program Interns
#timran
#legal_services
#Addis_Ababa
Bachelor's Degree in Political Science, International Relations, Law, Gender Studies, or in a related field of study 
Duties & Responsibilities:
- Support the design and implementation of activities aimed at promoting women's leadership and involvement in political and peace processes
- Assist in compiling reports, presentations, and other documentation for internal and external partner
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: January 16, 2025
How To Apply: Submit your application and CV along with supporting documents via email: info@timran.et
@hahujobs | @hahujobs_bot"
2025-01-10 06:33:41+00:00,Sales Executive,United Beverages Sc,0,2,1.0,,both,2025-01-16,Submit your application and CV along with supporting documents via email: HR@ubethiopia.com,"#united_beverages_sc, #business, #Addis_Ababa, #0_years, #2_years",,"Sales Executive
#united_beverages_sc
#business
#Addis_Ababa
Bachelor's Degree in Marketing, Business Administration, and Communication, or in a related field of study with relevant work experience
Duties & Responsibilities:
- Document and file the list of all his (her) outlets including active outlets, temporarily closed and permanently closed outlets and update relevant data regularly.
- Ensure attending morning meetings with VSMs & issues reporter timely/daily
- Maintain a very good and smooth relationship with all the customers
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: January 16, 2025
How To Apply: Submit your application and CV along with supporting documents via email: HR@ubethiopia.com
@hahujobs | @hahujobs_bot"
2025-01-10 06:28:01+00:00,Jr. Customer Care Officer,Ethiopost,0,2,1.0,,both,2025-01-16,Submit your application and CV with supporting documents via email: recruitment@ethio.post,"#ethiopost, #business, #Addis_Ababa, #0_years, #2_years",,"Jr. Customer Care Officer
#ethiopost
#business
#Addis_Ababa
Bachelor's Degree, TVET Level IV or Diploma in any field of study with relevant work experience
Duties & Responsibilites:
- Respond to customer inquiries, concerns, and complaints promptly and professionally. Help, troubleshoot problems, and provide appropriate solutions to ensure a positive customer experience.
- Thoroughly understand the company's products and services to accurately address customer inquiries and educate them on product features, benefits, and usage.
- Handle customer orders, process transactions, and ensure timely delivery of products or services. Collaborate with relevant departments to expedite order fulfillment.
- Investigate and resolve customer issues, including billing discrepancies, product defects, and service interruptions. Take ownership of problems and follow through until they are satisfactorily resolved.
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: January 16, 2025
How To Apply: Submit your application and CV with supporting documents via email: recruitment@ethio.post
@hahujobs | @hahujobs_bot"
2025-01-09 14:31:56+00:00,Nurse,Tresbien Dermatology Cilinc,0,1,1.0,,both,2025-01-19,"Submit your application and CV with supporting documents in person to the Office located at Bole Medhanialem, Sheger Building, 2nd Floor. For further information contact Tel. +251983101010 / +251983202020","#tresbien_dermatology_cilinc, #health_care, #Addis_Ababa, #0_years, #1_years",Healthcare,"Nurse 
#tresbien_dermatology_cilinc
#health_care
#Addis_Ababa
Bachelor's Degree in Nursing or in a related field of study with relevant work experience and a background in Dermatology and treating wounds is preferable
Candidate should have a license
Duties & Responsibilites:
- Assisting the dermatologist with clinical procedures
- Performing skin assessments, educating patients on skincare, and managing administrative tasks
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #1_years
Deadline: January 19, 2025
How To Apply: Submit your application and CV with supporting documents in person to the Office located at Bole Medhanialem, Sheger Building, 2nd Floor. For further information contact Tel. +251983101010 / +251983202020
@hahujobs | @hahujobs_bot"
2025-01-09 14:15:32+00:00,#ahununu_trading_plc,Ahununu Trading Plc,0,2,2.0,,both,2025-02-09,In person,"#ahununu_trading_plc, #business, #Addis_Ababa, #0_years, #2_years",,"#ahununu_trading_plc
#business
#Addis_Ababa
Quanitity Required: 2
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: February 9, 2025
@hahujobs | @hahujobs_bot"
2025-01-09 13:58:59+00:00,Receptionist,Rapha Physiotherapy Center,0,0,1.0,,Female Only,2025-01-19,Submit your CV via email: raphaphysiotherapycenter@gmail.com. For further information contact Tel. +251967455555,"#rapha_physiotherapy_center, #business, #Addis_Ababa, #0_years",,"Receptionist 
#rapha_physiotherapy_center
#business
#Addis_Ababa
Bachelor's Degree in Accounting, Secretarial Science or in a related field of study
Required Gender: Female Only
Job Type: Full-time
Working hours: Monday - Saturday
Duties & Responsibilites:
- Greet and assist patients in a professional and welcoming manner.
- Schedule appointments and manage the appointment calendar.
- Handle phone calls, emails, and inquiries.
- Manage patient records and ensure accuracy.
- Assist with basic bookkeeping tasks, including invoicing and payment
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: January 19, 2025
How To Apply:  Submit your CV via email: raphaphysiotherapycenter@gmail.com. For further information contact Tel. +251967455555
@hahujobs | @hahujobs_bot"
2025-01-09 13:35:56+00:00,#ahununu_trading_plc,Ahununu Trading Plc,0,1,3.0,,both,2025-02-09,In person,"#ahununu_trading_plc, #business, #Addis_Ababa, #0_years, #1_years",,"#ahununu_trading_plc
#business
#Addis_Ababa
Quanitity Required: 3
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #1_years
Deadline: February 9, 2025
@hahujobs | @hahujobs_bot"
2025-01-09 13:19:41+00:00,Junior Marketing & Leasing Officer,Zefmesh Grand Mall,0,0,1.0,,both,2025-01-18,Submit your application letter in person located at Zefmesh Grand Mall 2nd floor office No. 259 HR Department Megenagna Area. For further information contact Tel. +251116674444/+251116673939,"#zefmesh_grand_mall, #business, #Addis_Ababa, #0_years",,"Junior Marketing & Leasing Officer 
#zefmesh_grand_mall
#business
#Addis_Ababa
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: January 18, 2025
How To Apply: Submit your application letter in person located at Zefmesh Grand Mall 2nd floor office No. 259 HR Department Megenagna Area. For further information contact Tel. +251116674444/+251116673939
@hahujobs | @hahujobs_bot"
2025-01-09 13:07:51+00:00,#ethiopian_athletics_federation,Ethiopian Athletics Federation,0,4,1.0,16267.0,both,2025-01-13,In person,"#ethiopian_athletics_federation, #natural_science, #Addis_Ababa, #0_years, #4_years",,"#ethiopian_athletics_federation
#natural_science
#Addis_Ababa
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #4_years
Salary: 16267.00
Deadline: January 13, 2025
@hahujobs | @hahujobs_bot"
2025-01-09 13:07:41+00:00,#tracon_trading_plc,Tracon Trading Plc,0,0,2.0,,both,2025-01-16,In person,"#tracon_trading_plc, #business, #Addis_Ababa, #0_years",,"#tracon_trading_plc
#business
#Addis_Ababa
Quanitity Required: 2
Minimum Years Of Experience: #0_years
Deadline: January 16, 2025
@hahujobs | @hahujobs_bot"
2025-01-09 12:50:31+00:00,#addis_ababa_city_public_service_and_human_resource_development_bureau,Addis Ababa City Public Service And Human Resource Development Bureau,0,2,1.0,2969.0,both,2025-01-14,In person,"#addis_ababa_city_public_service_and_human_resource_development_bureau, #low_and_medium_skilled_worker, #Addis_Ababa, #0_years, #2_years",,"#addis_ababa_city_public_service_and_human_resource_development_bureau
#low_and_medium_skilled_worker
#Addis_Ababa
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Salary: 2969.00
Deadline: January 14, 2025
@hahujobs | @hahujobs_bot"
2025-01-09 12:13:11+00:00,#agbg_plc,Agbg Plc,0,0,1.0,,both,2025-01-16,In person,"#agbg_plc, #low_and_medium_skilled_worker, #Addis_Ababa, #0_years",,"#agbg_plc
#low_and_medium_skilled_worker
#Addis_Ababa
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: January 16, 2025
@hahujobs | @hahujobs_bot"
2025-01-09 11:38:41+00:00,Machine Cleaner,Moyee Coffee Roasting Plc,0,1,1.0,,both,2025-01-13,"Submit your non-returnable application and CV along with supporting documents in person to the Moyee Coffee Roasting Factory Coffee Roasting Plant office, Room Number 1 located on the road to Legtafo town and Sendafa town, or to the Moyee Coffee Roasting Plc Head office located at Bole Subcity, Woreda 03, Bole Medhanialem Evergreen Building, 1st floor. or via email: recruitmentmoyeegroup@gmail.com","#moyee_coffee_roasting_plc, #low_and_medium_skilled_worker, #Legetafo, #0_years, #1_years",,"Machine Cleaner
#moyee_coffee_roasting_plc
#low_and_medium_skilled_worker
#Legetafo
Completion of 12th\10th Grade
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #1_years
Deadline: January 13, 2025
How To Apply: Submit your non-returnable application and CV along with supporting documents in person to the Moyee Coffee Roasting Factory Coffee Roasting Plant office, Room Number 1 located on the road to Legtafo town and Sendafa town, or to the Moyee Coffee Roasting Plc Head office located at Bole Subcity, Woreda 03, Bole Medhanialem Evergreen Building, 1st floor. or via email: recruitmentmoyeegroup@gmail.com
@hahujobs | @hahujobs_bot"
2025-01-09 11:06:21+00:00,#agbg_plc,Agbg Plc,0,0,9.0,,both,2025-01-16,In person,"#agbg_plc, #low_and_medium_skilled_worker, #Addis_Ababa, #0_years",,"#agbg_plc
#low_and_medium_skilled_worker
#Addis_Ababa
Quanitity Required: 9
Minimum Years Of Experience: #0_years
Deadline: January 16, 2025
@hahujobs | @hahujobs_bot"
2025-01-09 09:48:01+00:00,#addis_ababa_city_public_service_and_human_resource_development_bureau,Addis Ababa City Public Service And Human Resource Development Bureau,0,0,1.0,2799.0,both,2025-01-14,In person,"#addis_ababa_city_public_service_and_human_resource_development_bureau, #business, #Addis_Ababa, #0_years",,"#addis_ababa_city_public_service_and_human_resource_development_bureau
#business
#Addis_Ababa
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Salary: 2799.00
Deadline: January 14, 2025
@hahujobs | @hahujobs_bot"
2025-01-09 09:33:51+00:00,#addis_ababa_city_public_service_and_human_resource_development_bureau,Addis Ababa City Public Service And Human Resource Development Bureau,0,0,1.0,3333.0,both,2025-01-14,In person,"#addis_ababa_city_public_service_and_human_resource_development_bureau, #legal_services, #Addis_Ababa, #0_years",,"#addis_ababa_city_public_service_and_human_resource_development_bureau
#legal_services
#Addis_Ababa
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Salary: 3333.00
Deadline: January 14, 2025
@hahujobs | @hahujobs_bot"
2025-01-09 07:30:31+00:00,Junior Documentation Officer,Amg Steel Factory,0,0,1.0,,both,2025-01-17,Click the apply button below. For more information contact Tel. +251970718869/+251929932800,"#amg_steel_factory, #business, #Gelan, #0_years",,"Junior Documentation Officer
#amg_steel_factory
#business
#Gelan
BA Degree in Business Management, Marketing, Supply Chain Management, Economics or in a related field of study
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: January 17, 2025
How To Apply: Click the apply button below. For more information contact Tel. +251970718869/+251929932800
@hahujobs | @hahujobs_bot"
2025-01-09 07:23:21+00:00,#gesund_cardiac_and_medical_center,Gesund Cardiac And Medical Center,0,2,5.0,,both,2025-01-17,In person,"#gesund_cardiac_and_medical_center, #health_care, #Addis_Ababa, #0_years, #2_years",Healthcare,"#gesund_cardiac_and_medical_center
#health_care
#Addis_Ababa
Quanitity Required: 5
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: January 17, 2025
@hahujobs | @hahujobs_bot"
